_match_key,event_id,match_confidence,home_team,away_team,is_home,status,goals_prevented,goals_prevented_value,crosses,crosses_value,dribbles,dribbles_value,offsides,offsides_value,shots_off_target,shots_off_target_value,shots_on_target,shots_on_target_value,counter_attacks,counter_attacks_value,corner_kicks,corner_kicks_value,possession_lost,possession_lost_value,big_chances,big_chances_value,clearances,clearances_value,tackles,tackles_value,expected_goals,expected_goals_value,long_balls,long_balls_value,free_kicks,free_kicks_value,ball_possession,ball_possession_value,interceptions,interceptions_value,big_chances_missed,big_chances_missed_value,blocked_shots,blocked_shots_value,passes,passes_value,goalkeeper_saves,goalkeeper_saves_value,red_cards,red_cards_value,total_shots,total_shots_value,duels_won,duels_won_value,fouls,fouls_value,accurate_passes,accurate_passes_value,yellow_cards,yellow_cards_value,shots_outside_box,shots_outside_box_value,goal_kicks,goal_kicks_value,shots_inside_box,shots_inside_box_value,throw_ins,throw_ins_value,counter_attack_shots,counter_attack_shots_value,aerials_won,aerials_won_value,error,lookup_error
game:4396926|team:sport lisboa e benfica,12513713,2.42,Benfica,FC Arouca,True,finished,-0.05,-0.0494,7/28 (25%),7.0,8/19 (42%),8.0,2,2.0,9,9.0,8,8.0,,,11,11.0,,,4,4.0,19,19.0,16,16.0,2.88,2.88,34/53 (64%),34.0,12,12.0,55%,55.0,8,8.0,3,3.0,9,9.0,422,422.0,3,3.0,,,26,26.0,,,6,6.0,332,332.0,1,1.0,12,12.0,3,3.0,14,14.0,27,27.0,,,,,,
game:4376740|team:the celtic football club,12472882,2.39,Celtic,Kilmarnock,True,finished,,,2/20 (10%),2.0,5/7 (71%),5.0,1,1.0,3,3.0,6,6.0,,,10,10.0,,,2,2.0,21,21.0,7,7.0,,,11/29 (38%),11.0,9,9.0,88%,88.0,3,3.0,0,0.0,5,5.0,1022,1022.0,0,0.0,,,14,14.0,,,9,9.0,951,951.0,,,8,8.0,6,6.0,6,6.0,25,25.0,,,,,,
game:4396924|team:futebol clube do porto,12513711,2.42,Casa Pia,FC Porto,False,finished,0.44,0.4389,3/8 (38%),3.0,4/10 (40%),4.0,1,1.0,4,4.0,3,3.0,,,3,3.0,,,1,1.0,18,18.0,10,10.0,0.76,0.76,30/59 (51%),30.0,12,12.0,52%,52.0,3,3.0,0,0.0,3,3.0,482,482.0,2,2.0,,,10,10.0,,,16,16.0,419,419.0,2,2.0,3,3.0,3,3.0,7,7.0,20,20.0,,,,,,
game:4578329|team:fussballclub red bull salzburg,13629515,2.423,Red Bull Salzburg,SK Sturm Graz,True,finished,,,3/20 (15%),3.0,15/27 (56%),15.0,2,2.0,6,6.0,5,5.0,,,3,3.0,,,4,4.0,23,23.0,14,14.0,,,34/60 (57%),34.0,9,9.0,62%,62.0,13,13.0,3,3.0,6,6.0,475,475.0,1,1.0,0,0.0,17,17.0,,,18,18.0,379,379.0,1,1.0,9,9.0,8,8.0,8,8.0,22,22.0,,,,,,
game:4393376|team:fenerbahce spor kulubu,12530691,2.47,Sivasspor,FenerbahÃ§e,False,finished,0.19,0.1886,4/21 (19%),4.0,2/7 (29%),2.0,,,7,7.0,7,7.0,,,6,6.0,,,2,2.0,14,14.0,14,14.0,2.09,2.09,15/31 (48%),15.0,9,9.0,55%,55.0,3,3.0,1,1.0,3,3.0,459,459.0,4,4.0,0,0.0,17,17.0,,,13,13.0,397,397.0,2,2.0,8,8.0,9,9.0,9,9.0,11,11.0,,,,,,
game:4393380|team:galatasaray spor kulubu,12530690,2.47,Samsunspor,Galatasaray,False,finished,0.00,0.0,4/23 (17%),4.0,7/15 (47%),7.0,5,5.0,7,7.0,3,3.0,,,6,6.0,,,3,3.0,11,11.0,10,10.0,0.87,0.87,38/50 (76%),38.0,11,11.0,64%,64.0,15,15.0,1,1.0,1,1.0,600,600.0,0,0.0,,,11,11.0,,,14,14.0,542,542.0,4,4.0,5,5.0,6,6.0,6,6.0,12,12.0,,,,,,
game:4393381|team:trabzonspor kulubu,12530687,2.39,Trabzonspor,Ã‡aykur Rizespor,True,finished,0.34,0.3384,5/15 (33%),5.0,16/22 (73%),16.0,3,3.0,8,8.0,7,7.0,,,4,4.0,,,6,6.0,11,11.0,26,26.0,2.66,2.66,40/65 (62%),40.0,12,12.0,69%,69.0,4,4.0,5,5.0,2,2.0,598,598.0,2,2.0,0,0.0,17,17.0,,,15,15.0,525,525.0,3,3.0,5,5.0,7,7.0,12,12.0,15,15.0,,,,,,
game:4376739|team:rangers football club,12472880,2.39,Aberdeen,Rangers,False,finished,,,2/9 (22%),2.0,11/24 (46%),11.0,0,0.0,6,6.0,4,4.0,,,1,1.0,,,2,2.0,28,28.0,17,17.0,,,33/85 (39%),33.0,8,8.0,48%,48.0,9,9.0,2,2.0,2,2.0,422,422.0,3,3.0,1,1.0,12,12.0,,,12,12.0,316,316.0,3,3.0,4,4.0,18,18.0,8,8.0,15,15.0,,,,,,
game:4396929|team:sporting clube de braga,12513714,2.55,Sporting Braga,AVS - Futebol SAD,True,finished,-0.48,-0.4766,10/24 (42%),10.0,9/19 (47%),9.0,1,1.0,7,7.0,8,8.0,,,7,7.0,,,7,7.0,19,19.0,19,19.0,2.06,2.06,31/63 (49%),31.0,8,8.0,64%,64.0,4,4.0,3,3.0,3,3.0,591,591.0,1,1.0,,,18,18.0,,,13,13.0,507,507.0,2,2.0,4,4.0,2,2.0,14,14.0,22,22.0,,,,,,
game:4396923|team:sporting clube de portugal,12513708,2.47,Santa Clara,Sporting CP,False,finished,0.73,0.7285,2/11 (18%),2.0,6/13 (46%),6.0,1,1.0,2,2.0,4,4.0,,,3,3.0,,,1,1.0,19,19.0,20,20.0,0.82,0.82,22/52 (42%),22.0,18,18.0,63%,63.0,7,7.0,1,1.0,1,1.0,462,462.0,1,1.0,1,1.0,7,7.0,,,11,11.0,372,372.0,2,2.0,4,4.0,13,13.0,3,3.0,21,21.0,,,,,,
game:4396928|team:vitoria sport clube,12513712,2.42,Gil Vicente,VitÃ³ria SC,False,finished,0.27,0.2664,2/17 (12%),2.0,5/11 (45%),5.0,1,1.0,4,4.0,1,1.0,,,5,5.0,,,1,1.0,26,26.0,18,18.0,0.71,0.71,19/57 (33%),19.0,12,12.0,51%,51.0,11,11.0,,,2,2.0,470,470.0,1,1.0,,,7,7.0,,,18,18.0,368,368.0,6,6.0,2,2.0,8,8.0,5,5.0,19,19.0,,,,,,
game:4547797|team:rangers football club,13514532,2.39,Rangers,Athletic Club,True,finished,1.75,1.7458,2/6 (33%),2.0,9/10 (90%),9.0,2,2.0,4,4.0,0,0.0,,,2,2.0,,,1,1.0,41,41.0,20,20.0,0.14,0.14,10/53 (19%),10.0,12,12.0,29%,29.0,4,4.0,1,1.0,0,0.0,223,223.0,3,3.0,1,1.0,4,4.0,,,6,6.0,142,142.0,0,0.0,2,2.0,10,10.0,2,2.0,8,8.0,,,,,,
game:4393374|team:besiktas jimnastik kulubu,12530698,2.42,KasÄ±mpaÅŸa,BeÅŸiktaÅŸ JK,False,finished,-0.65,-0.652,4/19 (21%),4.0,13/26 (50%),13.0,1,1.0,4,4.0,2,2.0,,,5,5.0,,,5,5.0,22,22.0,13,13.0,1.90,1.9,30/64 (47%),30.0,10,10.0,47%,47.0,9,9.0,4,4.0,2,2.0,481,481.0,2,2.0,1,1.0,8,8.0,,,5,5.0,390,390.0,1,1.0,2,2.0,12,12.0,6,6.0,26,26.0,,,,,,
game:4396854|team:sport lisboa e benfica,12513701,2.42,FC Porto,Benfica,False,finished,-0.05,-0.0547,7/11 (64%),7.0,7/13 (54%),7.0,4,4.0,4,4.0,5,5.0,,,6,6.0,,,6,6.0,28,28.0,17,17.0,2.71,2.71,21/46 (46%),21.0,17,17.0,39%,39.0,10,10.0,2,2.0,5,5.0,304,304.0,2,2.0,,,14,14.0,,,11,11.0,229,229.0,1,1.0,2,2.0,11,11.0,12,12.0,13,13.0,,,,,,
game:4376736|team:rangers football club,12476950,2.39,Rangers,Hibernian,True,finished,,,2/29 (7%),2.0,2/8 (25%),2.0,3,3.0,6,6.0,3,3.0,,,5,5.0,,,2,2.0,15,15.0,17,17.0,,,21/43 (49%),21.0,14,14.0,72%,72.0,7,7.0,2,2.0,6,6.0,625,625.0,1,1.0,,,15,15.0,,,8,8.0,535,535.0,1,1.0,4,4.0,8,8.0,11,11.0,27,27.0,,,,,,
game:4376738|team:the celtic football club,12476947,2.39,St. Johnstone,Celtic,False,finished,,,9/25 (36%),9.0,13/18 (72%),13.0,1,1.0,11,11.0,9,9.0,,,11,11.0,,,2,2.0,27,27.0,9,9.0,,,10/27 (37%),10.0,13,13.0,80%,80.0,4,4.0,2,2.0,6,6.0,685,685.0,3,3.0,,,26,26.0,,,10,10.0,603,603.0,2,2.0,7,7.0,5,5.0,19,19.0,18,18.0,,,,,,
game:4396854|team:futebol clube do porto,12513701,2.42,FC Porto,Benfica,True,finished,-1.99,-1.9933,5/19 (26%),5.0,8/18 (44%),8.0,3,3.0,6,6.0,3,3.0,,,2,2.0,,,3,3.0,15,15.0,10,10.0,1.17,1.17,27/46 (59%),27.0,11,11.0,61%,61.0,11,11.0,2,2.0,5,5.0,476,476.0,1,1.0,,,14,14.0,,,17,17.0,413,413.0,3,3.0,5,5.0,7,7.0,9,9.0,22,22.0,,,,,,
game:4578323|team:fussballclub red bull salzburg,13629512,2.5,Red Bull Salzburg,FC Blau Weiss Linz,True,finished,,,8/36 (22%),8.0,14/31 (45%),14.0,1,1.0,4,4.0,6,6.0,,,14,14.0,,,3,3.0,18,18.0,10,10.0,,,31/67 (46%),31.0,14,14.0,60%,60.0,9,9.0,1,1.0,5,5.0,489,489.0,2,2.0,,,15,15.0,,,10,10.0,378,378.0,1,1.0,5,5.0,4,4.0,10,10.0,22,22.0,,,,,,
game:4393370|team:fenerbahce spor kulubu,12530700,2.39,FenerbahÃ§e,Trabzonspor,True,finished,-0.52,-0.522,2/8 (25%),2.0,7/13 (54%),7.0,0,0.0,8,8.0,8,8.0,,,2,2.0,,,1,1.0,25,25.0,25,25.0,1.81,1.81,26/42 (62%),26.0,18,18.0,51%,51.0,5,5.0,0,0.0,5,5.0,431,431.0,2,2.0,,,21,21.0,,,8,8.0,357,357.0,2,2.0,8,8.0,3,3.0,13,13.0,14,14.0,,,,,,
game:4393370|team:trabzonspor kulubu,12530700,2.39,FenerbahÃ§e,Trabzonspor,False,finished,-1.50,-1.5019,4/11 (36%),4.0,13/31 (42%),13.0,1,1.0,3,3.0,3,3.0,,,3,3.0,,,2,2.0,19,19.0,21,21.0,1.41,1.41,34/64 (53%),34.0,8,8.0,49%,49.0,8,8.0,1,1.0,7,7.0,413,413.0,4,4.0,,,13,13.0,,,19,19.0,338,338.0,3,3.0,6,6.0,12,12.0,7,7.0,27,27.0,,,,,,
game:4396856|team:sporting clube de braga,12513699,2.55,Sporting CP,Sporting Braga,False,finished,0.25,0.2533,3/14 (21%),3.0,2/7 (29%),2.0,0,0.0,4,4.0,3,3.0,,,0,0.0,,,1,1.0,22,22.0,18,18.0,0.73,0.73,24/58 (41%),24.0,11,11.0,52%,52.0,13,13.0,0,0.0,2,2.0,452,452.0,6,6.0,1,1.0,9,9.0,,,21,21.0,378,378.0,5,5.0,6,6.0,7,7.0,3,3.0,24,24.0,,,,,,
game:4396856|team:sporting clube de portugal,12513699,2.55,Sporting CP,Sporting Braga,True,finished,0.10,0.1022,3/11 (27%),3.0,16/26 (62%),16.0,2,2.0,5,5.0,7,7.0,,,4,4.0,,,1,1.0,18,18.0,17,17.0,1.21,1.21,13/38 (34%),13.0,21,21.0,48%,48.0,8,8.0,1,1.0,3,3.0,417,417.0,2,2.0,0,0.0,15,15.0,,,11,11.0,345,345.0,3,3.0,7,7.0,8,8.0,8,8.0,23,23.0,,,,,,
game:4396852|team:vitoria sport clube,12513705,2.42,VitÃ³ria SC,Santa Clara,True,finished,0.69,0.6923,5/19 (26%),5.0,4/13 (31%),4.0,0,0.0,3,3.0,3,3.0,,,7,7.0,,,1,1.0,33,33.0,16,16.0,0.52,0.52,24/50 (48%),24.0,16,16.0,52%,52.0,9,9.0,1,1.0,3,3.0,442,442.0,5,5.0,,,9,9.0,,,11,11.0,366,366.0,1,1.0,4,4.0,13,13.0,5,5.0,12,12.0,,,,,,
game:4396803|team:sport lisboa e benfica,13623945,2.47,Benfica,SC Farense,True,finished,0.35,0.348,4/16 (25%),4.0,6/23 (26%),6.0,2,2.0,5,5.0,7,7.0,,,5,5.0,,,3,3.0,28,28.0,14,14.0,2.36,2.36,31/52 (60%),31.0,13,13.0,71%,71.0,8,8.0,0,0.0,1,1.0,571,571.0,4,4.0,,,13,13.0,,,13,13.0,492,492.0,1,1.0,4,4.0,8,8.0,9,9.0,16,16.0,,,,,,
game:4393359|team:besiktas jimnastik kulubu,12530709,2.42,BeÅŸiktaÅŸ JK,Galatasaray,True,finished,-0.43,-0.4328,5/12 (42%),5.0,7/15 (47%),7.0,4,4.0,5,5.0,6,6.0,,,9,9.0,,,3,3.0,26,26.0,16,16.0,2.01,2.01,20/47 (43%),20.0,23,23.0,54%,54.0,5,5.0,1,1.0,9,9.0,350,350.0,2,2.0,1,1.0,20,20.0,,,14,14.0,287,287.0,3,3.0,8,8.0,7,7.0,12,12.0,21,21.0,,,,,,
game:4396901|team:sport lisboa e benfica,13530183,2.39,Gil Vicente,Benfica,False,finished,0.24,0.239,5/13 (38%),5.0,9/20 (45%),9.0,,,5,5.0,7,7.0,,,2,2.0,,,5,5.0,10,10.0,18,18.0,2.80,2.8,39/54 (72%),39.0,8,8.0,57%,57.0,7,7.0,2,2.0,6,6.0,569,569.0,2,2.0,,,18,18.0,,,16,16.0,508,508.0,2,2.0,10,10.0,5,5.0,8,8.0,17,17.0,,,,,,
game:4376729|team:rangers football club,12476957,2.42,Dundee FC,Rangers,False,finished,,,5/21 (24%),5.0,5/12 (42%),5.0,1,1.0,8,8.0,12,12.0,,,3,3.0,,,6,6.0,39,39.0,22,22.0,,,24/61 (39%),24.0,10,10.0,63%,63.0,12,12.0,5,5.0,3,3.0,435,435.0,5,5.0,,,23,23.0,,,9,9.0,333,333.0,2,2.0,7,7.0,12,12.0,16,16.0,21,21.0,,,,,,
game:4376728|team:the celtic football club,12476955,2.39,Celtic,Heart of Midlothian,True,finished,,,2/15 (13%),2.0,6/14 (43%),6.0,2,2.0,5,5.0,6,6.0,,,6,6.0,,,5,5.0,26,26.0,9,9.0,,,13/37 (35%),13.0,9,9.0,71%,71.0,5,5.0,2,2.0,1,1.0,785,785.0,2,2.0,,,12,12.0,,,14,14.0,715,715.0,0,0.0,3,3.0,5,5.0,9,9.0,24,24.0,,,,,,
game:4396795|team:futebol clube do porto,12513696,2.42,Estoril Praia,FC Porto,False,finished,-0.00,-0.0012,8/19 (42%),8.0,5/18 (28%),5.0,2,2.0,6,6.0,6,6.0,,,6,6.0,,,4,4.0,18,18.0,24,24.0,1.96,1.96,37/62 (60%),37.0,18,18.0,60%,60.0,7,7.0,2,2.0,2,2.0,468,468.0,1,1.0,,,14,14.0,,,13,13.0,394,394.0,2,2.0,4,4.0,5,5.0,10,10.0,21,21.0,,,,,,
game:4393366|team:fenerbahce spor kulubu,12530708,2.47,Bodrum FK,FenerbahÃ§e,False,finished,0.21,0.2135,2/20 (10%),2.0,6/13 (46%),6.0,1,1.0,5,5.0,10,10.0,,,1,1.0,,,5,5.0,7,7.0,13,13.0,3.37,3.37,49/75 (65%),49.0,9,9.0,71%,71.0,10,10.0,1,1.0,1,1.0,707,707.0,6,6.0,,,16,16.0,,,8,8.0,630,630.0,1,1.0,5,5.0,6,6.0,11,11.0,21,21.0,,,,,,
game:4393359|team:galatasaray spor kulubu,12530709,2.42,BeÅŸiktaÅŸ JK,Galatasaray,False,finished,0.28,0.2823,1/11 (9%),1.0,7/14 (50%),7.0,3,3.0,4,4.0,3,3.0,,,3,3.0,,,0,0.0,21,21.0,15,15.0,0.43,0.43,28/48 (58%),28.0,14,14.0,46%,46.0,6,6.0,0,0.0,2,2.0,304,304.0,4,4.0,1,1.0,9,9.0,,,23,23.0,242,242.0,3,3.0,5,5.0,8,8.0,4,4.0,22,22.0,,,,,,
game:4393363|team:trabzonspor kulubu,12530704,2.39,Trabzonspor,GÃ¶ztepe,True,finished,-0.07,-0.0722,4/24 (17%),4.0,10/13 (77%),10.0,1,1.0,5,5.0,2,2.0,,,7,7.0,,,1,1.0,14,14.0,23,23.0,0.81,0.81,31/62 (50%),31.0,17,17.0,67%,67.0,7,7.0,1,1.0,4,4.0,537,537.0,2,2.0,,,11,11.0,,,7,7.0,435,435.0,1,1.0,3,3.0,4,4.0,8,8.0,21,21.0,,,,,,
game:4396800|team:sporting clube de braga,12513693,2.5,Sporting Braga,FC Arouca,True,finished,-0.33,-0.3327,8/27 (30%),8.0,8/13 (62%),8.0,1,1.0,4,4.0,5,5.0,,,7,7.0,,,1,1.0,23,23.0,20,20.0,0.69,0.69,32/57 (56%),32.0,9,9.0,55%,55.0,10,10.0,,,5,5.0,469,469.0,0,0.0,,,14,14.0,,,12,12.0,384,384.0,2,2.0,6,6.0,5,5.0,8,8.0,25,25.0,,,,,,
game:4396796|team:sporting clube de portugal,12513698,2.5,CF Estrela Amadora,Sporting CP,False,finished,0.00,0.0,1/11 (9%),1.0,4/12 (33%),4.0,1,1.0,6,6.0,7,7.0,,,2,2.0,,,4,4.0,10,10.0,13,13.0,2.26,2.26,14/21 (67%),14.0,16,16.0,66%,66.0,8,8.0,1,1.0,0,0.0,475,475.0,0,0.0,0,0.0,13,13.0,,,18,18.0,412,412.0,1,1.0,2,2.0,4,4.0,11,11.0,11,11.0,,,,,,
game:4396802|team:vitoria sport clube,12513695,2.42,Moreirense,VitÃ³ria SC,False,finished,-1.19,-1.1878,2/20 (10%),2.0,8/14 (57%),8.0,0,0.0,3,3.0,3,3.0,,,3,3.0,,,2,2.0,29,29.0,17,17.0,1.17,1.17,27/55 (49%),27.0,11,11.0,59%,59.0,4,4.0,1,1.0,5,5.0,532,532.0,1,1.0,,,11,11.0,,,15,15.0,440,440.0,2,2.0,4,4.0,9,9.0,7,7.0,23,23.0,,,,,,
game:4393355|team:besiktas jimnastik kulubu,12530717,2.5,Konyaspor,BeÅŸiktaÅŸ JK,False,finished,-0.32,-0.3182,12/49 (24%),12.0,6/11 (55%),6.0,3,3.0,13,13.0,5,5.0,,,12,12.0,,,4,4.0,16,16.0,7,7.0,2.65,2.65,15/30 (50%),15.0,6,6.0,66%,66.0,2,2.0,4,4.0,8,8.0,505,505.0,0,0.0,0,0.0,26,26.0,,,8,8.0,457,457.0,2,2.0,9,9.0,5,5.0,17,17.0,21,21.0,,,,,,
game:4396847|team:sport lisboa e benfica,12514129,2.39,Rio Ave,Benfica,False,finished,-0.70,-0.6959,10/24 (42%),10.0,8/13 (62%),8.0,2,2.0,5,5.0,8,8.0,,,11,11.0,,,6,6.0,10,10.0,14,14.0,4.79,4.79,34/62 (55%),34.0,15,15.0,60%,60.0,7,7.0,4,4.0,7,7.0,462,462.0,0,0.0,0,0.0,20,20.0,,,12,12.0,387,387.0,1,1.0,6,6.0,5,5.0,14,14.0,17,17.0,,,,,,
game:4376715|team:rangers football club,12476961,2.39,Celtic,Rangers,False,finished,,,4/9 (44%),4.0,8/8 (100%),8.0,0,0.0,4,4.0,5,5.0,,,6,6.0,,,2,2.0,26,26.0,19,19.0,,,16/52 (31%),16.0,10,10.0,28%,28.0,10,10.0,0,0.0,1,1.0,216,216.0,3,3.0,,,10,10.0,,,13,13.0,141,141.0,3,3.0,3,3.0,13,13.0,7,7.0,24,24.0,,,,,,
game:4376715|team:the celtic football club,12476961,2.39,Celtic,Rangers,True,finished,,,7/18 (39%),7.0,7/19 (37%),7.0,2,2.0,7,7.0,6,6.0,,,7,7.0,,,3,3.0,22,22.0,8,8.0,,,22/41 (54%),22.0,13,13.0,72%,72.0,7,7.0,2,2.0,1,1.0,553,553.0,3,3.0,,,14,14.0,,,10,10.0,469,469.0,0,0.0,5,5.0,5,5.0,9,9.0,40,40.0,,,,,,
game:4396840|team:futebol clube do porto,12513687,2.5,FC Porto,AVS - Futebol SAD,True,finished,0.56,0.5624,9/28 (32%),9.0,3/13 (23%),3.0,1,1.0,7,7.0,10,10.0,,,4,4.0,,,8,8.0,17,17.0,12,12.0,1.82,1.82,32/39 (82%),32.0,8,8.0,68%,68.0,6,6.0,7,7.0,3,3.0,651,651.0,2,2.0,0,0.0,20,20.0,,,19,19.0,593,593.0,3,3.0,5,5.0,5,5.0,15,15.0,20,20.0,,,,,,
game:4375370|team:fussballclub red bull salzburg,12481157,2.5,Red Bull Salzburg,Wolfsberger AC,True,finished,,,4/23 (17%),4.0,10/22 (45%),10.0,1,1.0,6,6.0,6,6.0,,,4,4.0,,,4,4.0,20,20.0,24,24.0,,,28/53 (53%),28.0,8,8.0,58%,58.0,12,12.0,4,4.0,2,2.0,531,531.0,6,6.0,,,14,14.0,,,5,5.0,421,421.0,2,2.0,7,7.0,6,6.0,7,7.0,41,41.0,,,,,,
game:4393354|team:fenerbahce spor kulubu,12530711,2.47,FenerbahÃ§e,Samsunspor,True,finished,0.15,0.1512,18/45 (40%),18.0,3/9 (33%),3.0,3,3.0,15,15.0,6,6.0,,,10,10.0,,,4,4.0,22,22.0,11,11.0,1.98,1.98,21/51 (41%),21.0,17,17.0,65%,65.0,9,9.0,4,4.0,7,7.0,556,556.0,1,1.0,0,0.0,28,28.0,,,5,5.0,459,459.0,1,1.0,7,7.0,3,3.0,21,21.0,40,40.0,,,,,,
game:4393353|team:galatasaray spor kulubu,12530713,2.47,Galatasaray,Antalyaspor,True,finished,0.23,0.2294,9/28 (32%),9.0,8/16 (50%),8.0,1,1.0,12,12.0,7,7.0,,,7,7.0,,,7,7.0,15,15.0,16,16.0,4.06,4.06,16/36 (44%),16.0,13,13.0,61%,61.0,9,9.0,3,3.0,4,4.0,460,460.0,1,1.0,,,23,23.0,,,12,12.0,381,381.0,0,0.0,9,9.0,3,3.0,14,14.0,20,20.0,,,,,,
game:4393350|team:trabzonspor kulubu,12530719,2.42,BaÅŸakÅŸehir FK,Trabzonspor,False,finished,2.29,2.2869,2/8 (25%),2.0,8/17 (47%),8.0,0,0.0,3,3.0,4,4.0,,,2,2.0,,,2,2.0,17,17.0,23,23.0,1.34,1.34,31/57 (54%),31.0,10,10.0,46%,46.0,11,11.0,0,0.0,2,2.0,379,379.0,5,5.0,0,0.0,9,9.0,,,13,13.0,316,316.0,2,2.0,2,2.0,6,6.0,7,7.0,18,18.0,,,,,,
game:4396846|team:sporting clube de braga,12513682,2.55,SC Farense,Sporting Braga,False,finished,0.45,0.4543,3/16 (19%),3.0,5/12 (42%),5.0,0,0.0,3,3.0,4,4.0,,,4,4.0,,,2,2.0,44,44.0,13,13.0,1.42,1.42,23/57 (40%),23.0,19,19.0,56%,56.0,4,4.0,1,1.0,3,3.0,405,405.0,3,3.0,,,10,10.0,,,14,14.0,304,304.0,1,1.0,3,3.0,9,9.0,7,7.0,25,25.0,,,,,,
game:4396841|team:sporting clube de portugal,12513686,2.47,Sporting CP,FamalicÃ£o,True,finished,0.02,0.0236,6/23 (26%),6.0,5/14 (36%),5.0,0,0.0,6,6.0,9,9.0,,,11,11.0,,,6,6.0,25,25.0,17,17.0,3.87,3.87,28/52 (54%),28.0,12,12.0,53%,53.0,5,5.0,3,3.0,3,3.0,448,448.0,2,2.0,1,1.0,18,18.0,,,10,10.0,384,384.0,4,4.0,4,4.0,10,10.0,14,14.0,21,21.0,,,,,,
game:4396845|team:vitoria sport clube,12513685,2.45,VitÃ³ria SC,CF Estrela Amadora,True,finished,0.00,0.0,1/16 (6%),1.0,7/13 (54%),7.0,0,0.0,4,4.0,6,6.0,,,8,8.0,,,3,3.0,16,16.0,10,10.0,1.20,1.2,28/47 (60%),28.0,17,17.0,61%,61.0,7,7.0,1,1.0,2,2.0,581,581.0,0,0.0,,,12,12.0,,,15,15.0,507,507.0,1,1.0,3,3.0,6,6.0,9,9.0,22,22.0,,,,,,
game:4547639|team:sport lisboa e benfica,13511934,2.42,FC Barcelona,Benfica,False,finished,-1.15,-1.151,3/11 (27%),3.0,7/21 (33%),7.0,9,9.0,3,3.0,2,2.0,,,6,6.0,,,2,2.0,15,15.0,24,24.0,0.74,0.74,21/42 (50%),21.0,4,4.0,35%,35.0,10,10.0,1,1.0,3,3.0,338,338.0,3,3.0,,,8,8.0,,,8,8.0,265,265.0,1,1.0,3,3.0,8,8.0,5,5.0,16,16.0,,,,,,
game:4547697|team:rangers football club,13512400,2.39,Rangers,FenerbahÃ§e,True,finished,0.00,0.0024999999999999,6/16 (38%),6.0,15/35 (43%),15.0,3,3.0,8,8.0,9,9.0,,,5,5.0,,,0,0.0,49,49.0,16,16.0,0.97,0.97,30/80 (38%),30.0,10,10.0,40%,40.0,11,11.0,0,0.0,6,6.0,520,520.0,1,1.0,,,23,23.0,,,19,19.0,400,400.0,7,7.0,13,13.0,14,14.0,10,10.0,16,16.0,,,,,,
game:4547697|team:fenerbahce spor kulubu,13512400,2.39,Rangers,FenerbahÃ§e,False,finished,0.99,0.9909,7/33 (21%),7.0,8/12 (67%),8.0,3,3.0,11,11.0,3,3.0,,,1,1.0,,,3,3.0,35,35.0,32,32.0,2.01,2.01,36/79 (46%),36.0,19,19.0,60%,60.0,12,12.0,2,2.0,7,7.0,765,765.0,9,9.0,,,21,21.0,,,10,10.0,631,631.0,4,4.0,9,9.0,11,11.0,12,12.0,27,27.0,,,,,,
game:4513814|team:vitoria sport clube,13512831,2.42,VitÃ³ria SC,Real Betis,True,finished,-1.75,-1.7495,2/19 (11%),2.0,3/15 (20%),3.0,1,1.0,4,4.0,2,2.0,,,3,3.0,,,0,0.0,21,21.0,20,20.0,0.59,0.59,16/32 (50%),16.0,18,18.0,62%,62.0,3,3.0,,,1,1.0,577,577.0,2,2.0,,,7,7.0,,,16,16.0,504,504.0,5,5.0,2,2.0,3,3.0,5,5.0,9,9.0,,,,,,
game:4393340|team:besiktas jimnastik kulubu,12530720,2.45,BeÅŸiktaÅŸ JK,Gaziantep FK,True,finished,-0.87,-0.8667,3/28 (11%),3.0,6/16 (38%),6.0,2,2.0,6,6.0,6,6.0,,,5,5.0,,,1,1.0,21,21.0,13,13.0,1.77,1.77,17/31 (55%),17.0,16,16.0,59%,59.0,10,10.0,,,6,6.0,466,466.0,2,2.0,0,0.0,18,18.0,,,12,12.0,404,404.0,2,2.0,8,8.0,6,6.0,10,10.0,14,14.0,,,,,,
game:4396747|team:sport lisboa e benfica,12514117,2.305,Benfica,CD Nacional,True,finished,0.91,0.913,3/12 (25%),3.0,13/22 (59%),13.0,4,4.0,3,3.0,12,12.0,,,5,5.0,,,7,7.0,13,13.0,17,17.0,4.16,4.16,28/49 (57%),28.0,9,9.0,56%,56.0,9,9.0,5,5.0,3,3.0,469,469.0,3,3.0,,,18,18.0,,,11,11.0,398,398.0,0,0.0,5,5.0,4,4.0,13,13.0,12,12.0,,,,,,
game:4396749|team:futebol clube do porto,12514119,2.5,Sporting Braga,FC Porto,False,finished,-0.09,-0.0885,3/18 (17%),3.0,9/19 (47%),9.0,4,4.0,3,3.0,3,3.0,,,3,3.0,,,3,3.0,25,25.0,11,11.0,0.91,0.91,25/54 (46%),25.0,16,16.0,55%,55.0,5,5.0,3,3.0,1,1.0,498,498.0,3,3.0,0,0.0,7,7.0,,,14,14.0,416,416.0,4,4.0,1,1.0,3,3.0,6,6.0,28,28.0,,,,,,
